Date(UTC),UnixTimeStamp,Difficulty,BlockSize,TxFeeUSD,PriceBtcUsd,ERC20Transfer,ERC20Addr,GtrendsEth,Gold,SP500,TickerRIOT,TickerMSTR,PriceEthUsd
3/3/19,1551571200,1909.053,15337,0.09,3862.266113,326390,176607,2,1287.5,2814.37,3,139.31,131.21
3/4/19,1551657600,1887.288,19803,0.09,3845.091553,445589,274639,2,1287.5,2814.37,3,139.31,126.43
3/5/19,1551744000,1902.401,18740,0.1,3759.83252,404711,241541,2,1284.7,2794.41,3.39,138.66,137.93
3/6/19,1551830400,1911.665,17726,0.1,3897.081055,375519,208691,2,1287.6,2790.27,3.23,136.97,138.49
3/7/19,1551916800,1904.525,17116,0.1,3903.384766,348291,189539,2,1286.1,2766.53,3.49,137.35,137.65
3/8/19,1552003200,1929.4,18800,0.1,3913.22583,368519,191515,2,1299.3,2730.79,3.69,138.12,134.42
3/9/19,1552089600,1883.192,17547,0.09,3894.55249,319477,140170,2,1291.1,2747.61,3.55,143,138.24
3/10/19,1552176000,1884.252,15045,0.09,3966.174316,275759,115515,2,1291.1,2747.61,3.55,143,136.36
3/11/19,1552262400,1883.358,17059,0.09,3953.740234,335378,154689,2,1291.1,2747.61,3.55,143,133.54
3/12/19,1552348800,1853.561,17676,0.08,3903.758301,301148,132177,2,1296.3,2787.34,3.35,145.19,134.37
3/13/19,1552435200,1841.285,19134,0.08,3913.047363,387195,216330,2,1309.3,2799.78,3.34,147.5,132.93
3/14/19,1552521600,1852.579,18486,0.07,3905.576904,358641,201423,2,1293.4,2810.38,3.4,148,132.89
3/15/19,1552608000,1859.099,17922,0.08,3926.66333,351002,204637,2,1302.9,2810.79,3.73,148.33,137.63
3/16/19,1552694400,1892.599,16269,0.08,3963.900146,287556,135622,2,1301.5,2822.61,3.88,147.83,141.68
3/17/19,1552780800,1901.661,15331,0.09,4047.719482,249376,116715,2,1301.5,2822.61,3.88,147.83,139.74
3/18/19,1552867200,1883.18,19382,0.62,4029.968506,376952,205875,2,1301.5,2822.61,3.88,147.83,138.5
3/19/19,1552953600,1809.207,21169,0.09,4032.691895,459402,279771,2,1306.5,2840.76,3.99,147.4,139.46
3/20/19,1553040000,1866.012,19680,0.09,4070.793945,377361,194677,2,1300.5,2831.34,3.96,147.54,140.22
3/21/19,1553126400,1861.646,20227,0.12,4083.953857,435433,161546,2,1313.6,2819.72,3.7,149.62,135.61
3/22/19,1553212800,1842.031,19821,0.1,4028.514648,406400,177707,2,1318.7,2844.52,3.45,143.83,136.76
3/23/19,1553299200,1833.592,17356,0.09,4022.713379,357268,174142,2,1329,2796.01,3.12,144.09,137.74
3/24/19,1553385600,1846.682,16938,0.09,4035.163574,311373,134641,2,1329,2796.01,3.12,144.09,136.21
3/25/19,1553472000,1843.361,20021,0.09,4024.112793,325590,155955,2,1329,2796.01,3.12,144.09,133.96
3/26/19,1553558400,1794.096,20393,0.1,3969.22876,343053,161746,2,1321.4,2812.66,3.13,145.65,134.29
3/27/19,1553644800,1761.3,20194,0.11,3984.244873,437775,267255,2,1316.9,2819.72,3.16,143.62,140.23
3/28/19,1553731200,1775.233,19719,0.09,4087.584473,348420,184885,2,1295.3,2809.4,3.14,144.8,138.39
3/29/19,1553817600,1791.437,20950,0.11,4068.299805,330497,170876,2,1298.5,2828.27,3.27,144.25,144.41
3/30/19,1553904000,1716.959,20715,0.08,4092.13623,423378,233548,2,1294.2,2848.63,3.54,147.34,143.29
3/31/19,1553990400,1721.43,19955,0.09,4105.456055,423097,278456,2,1294.2,2848.63,3.54,147.34,142.4
4/1/19,1554076800,1809.756,20491,0.1,4105.362305,409745,219624,3,1294.2,2848.63,3.54,147.34,141.85
4/2/19,1554163200,1796.568,23063,0.12,4156.919434,392320,188296,3,1295.4,2868.24,4.34,146.2,164.93
4/3/19,1554249600,1788.932,23145,0.14,4879.958008,375742,177734,3,1295.3,2876.09,4.86,147.93,161.18
4/4/19,1554336000,1819.524,21792,0.12,4971.307617,391261,217023,3,1294.3,2873.99,4.2,144.57,158.07
4/5/19,1554422400,1821.34,19259,0.11,4922.806152,323874,166243,3,1295.6,2884.16,4.46,146.52,166.39
4/6/19,1554508800,1843.194,17014,0.1,5036.792969,270869,122698,3,1297.1,2888.46,4.6,144.42,166.28
4/7/19,1554595200,1823.189,17631,0.11,5062.793945,273821,122424,3,1297.1,2888.46,4.6,144.42,175.57
4/8/19,1554681600,1825.617,20225,0.12,5199.835449,339257,149142,3,1297.1,2888.46,4.6,144.42,181.06
4/9/19,1554768000,1851.498,19618,0.11,5289.917969,343874,174814,3,1308.3,2886.58,4.43,144.13,176.3
4/10/19,1554854400,1878.252,22604,0.14,5204.105469,339406,172954,3,1313.9,2881.37,4.89,147.74,177.39
4/11/19,1554940800,1894.482,24120,0.11,5325.081543,356270,189602,3,1293.3,2891.92,4.58,148.52,165.24
4/12/19,1555027200,1879.059,20339,0.1,5061.200684,361404,192147,3,1295.2,2900.86,4.61,150.65,164.56
4/13/19,1555113600,1898.393,17601,0.09,5088.850098,318285,143526,3,1291.3,2908.32,4.71,149.54,164.53
4/14/19,1555200000,1929.568,17002,0.1,5095.758789,318672,159750,3,1291.3,2908.32,4.71,149.54,168.68
4/15/19,1555286400,1923.713,21486,0.09,5167.321777,295531,148290,3,1291.3,2908.32,4.71,149.54,160.3
4/16/19,1555372800,1896.986,22688,0.1,5066.577637,346998,181636,3,1277.2,2912.26,4.93,151.12,166.9
4/17/19,1555459200,1863.102,20874,0.11,5236.135254,361307,189235,3,1276.8,2916.04,4.9,148.11,167.02
4/18/19,1555545600,1854.243,21212,0.11,5251.480469,421910,249493,3,1276,2904.81,5.4,146.48,174.6
4/19/19,1555632000,1881.714,20811,0.09,5298.154297,377642,221871,3,1277.6,2898.78,5.52,147.34,174.13
4/20/19,1555718400,1873.586,20168,0.07,5304.160645,353886,175081,3,1277.6,2898.78,5.52,147.34,173.96
4/21/19,1555804800,1876.835,20870,0.08,5335.878906,394887,189829,3,1277.6,2898.78,5.52,147.34,170.3
4/22/19,1555891200,1905.395,21123,0.09,5312.494629,461668,248876,3,1277.6,2898.78,5.52,147.34,171.9
4/23/19,1555977600,1895.957,21970,0.09,5399.365723,437586,237794,3,1273.2,2909.99,6.02,149.16,170.66
4/24/19,1556064000,1853.654,20009,0.09,5571.508301,439083,237825,3,1279.4,2934,5.8,149.54,166.05
4/25/19,1556150400,1850.592,20132,0.07,5466.524414,338777,184111,3,1279.7,2928.99,5.89,148,152.99
4/26/19,1556236800,1848.837,20024,0.1,5210.304688,366001,191792,3,1288.8,2925.81,5.23,149.42,156.45
4/27/19,1556323200,1894.07,16417,0.07,5279.471191,282692,143067,3,1281.5,2940.58,5.18,149.23,158.36
4/28/19,1556409600,1885.095,17957,0.07,5271.746582,358990,206026,3,1281.5,2940.58,5.18,149.23,158.05
4/29/19,1556496000,1905.69,19214,0.08,5284.858398,365242,205406,3,1281.5,2940.58,5.18,149.23,156.69
4/30/19,1556582400,1928.695,20890,0.08,5247.726074,423180,252950,3,1282.8,2937.14,5.27,149.7,164.39
5/1/19,1556668800,1919.593,20186,0.08,5350.914551,387502,206490,4,1284.2,2952.33,4.71,141.02,161.42
5/2/19,1556755200,1908.352,24056,0.2,5402.422852,310343,161785,4,1272,2922.16,4.44,140.84,161.29
5/3/19,1556841600,1896.925,21965,0.09,5505.552246,375126,213480,4,1281.3,2929.21,4.67,141.03,168.24
5/4/19,1556928000,1945.627,18463,0.08,5769.202637,336725,181398,4,1283.8,2908.89,4.61,141.45,163.61
5/5/19,1557014400,1958.102,19106,0.08,5831.068359,332600,184789,4,1283.8,2908.89,4.61,141.45,163.94
5/6/19,1557100800,1917.967,24830,0.1,5791.693359,364582,203178,4,1283.8,2908.89,4.61,141.45,173.7
5/7/19,1557187200,1945.361,28009,0.12,5745.599121,345881,195712,4,1285.6,2913.03,4.19,138.87,168.59
5/8/19,1557273600,1933.129,24559,0.1,5849.481445,340650,181245,4,1281.4,2879.61,4.09,137.97,171.42
5/9/19,1557360000,1933.476,22854,0.09,5982.316406,407535,243196,4,1285.2,2859.84,3.63,138.13,170.86
5/10/19,1557446400,1925.41,22895,0.1,6175.822754,499608,325432,4,1287.4,2863.1,4.04,139.26,172.5
5/11/19,1557532800,1949.808,22665,0.09,6379.666992,409162,239164,4,1301.8,2840.19,4.45,135.05,192.44
5/12/19,1557619200,1970.526,21533,0.1,7203.507324,379982,224400,4,1301.8,2840.19,4.45,135.05,188.14
5/13/19,1557705600,1964.09,23003,0.12,6971.178223,439445,277810,4,1301.8,2840.19,4.45,135.05,195.83
5/14/19,1557792000,2005.848,24211,0.14,7807.884277,445781,272036,4,1296.3,2820.12,4.23,136.5,217.16
5/15/19,1557878400,2027.559,25388,0.19,7989.374512,460125,282337,4,1297.8,2820.38,4.51,136.22,248.64
5/16/19,1557964800,2028.509,26549,0.26,8194.500977,437872,252876,4,1286.2,2855.8,4.31,138.06,264.47
5/17/19,1558051200,2115.801,25690,0.22,7886.925781,410503,229917,4,1275.7,2858.6,4.07,136.84,244.84
5/18/19,1558137600,2162.66,23032,0.18,7341.664551,418775,255344,4,1277.3,2841.94,4.16,136.27,233.96
5/19/19,1558224000,2115.431,21899,0.17,7267.962891,452853,266842,4,1277.3,2841.94,4.16,136.27,260.9
5/20/19,1558310400,2094.413,24951,0.17,8196.923828,468141,262579,4,1277.3,2841.94,4.16,136.27,252.1
5/21/19,1558396800,2059.313,23950,0.15,7977.969238,423008,239392,4,1273.2,2854.02,4.1,137.31,254.94
5/22/19,1558483200,2063.611,25634,0.18,7956.291992,516085,292511,4,1274.2,2856.06,4.05,136.27,243.46
5/23/19,1558569600,2051.025,25428,0.16,7677.269043,466466,291582,4,1291,2836.7,3.79,133.92,245.6
5/24/19,1558656000,2007.008,25641,0.16,7881.695313,501874,299169,4,1289.2,2832.41,3.86,134.08,249.61
5/25/19,1558742400,2016.154,23055,0.13,7991.885254,475844,284269,4,1282.5,2830.03,3.49,135.33,251.49
5/26/19,1558828800,2014.949,21835,0.13,8055.206055,402136,212448,4,1282.5,2830.03,3.49,135.33,268.26
5/27/19,1558915200,2084.582,26746,0.18,8674.072266,540432,328696,4,1282.5,2830.03,3.49,135.33,271.83
5/28/19,1559001600,2038.62,25652,0.18,8802.757813,486792,298997,4,1282.5,2830.03,3.49,135.33,271.45
5/29/19,1559088000,2118.881,26071,0.19,8718.591797,544015,315899,4,1286.3,2790.25,3.45,133.75,269.6
5/30/19,1559174400,2144.631,25711,0.2,8661.760742,489077,301969,4,1287.1,2786.94,3.17,133.66,254.45
5/31/19,1559260800,2100.8,23397,0.19,8320.286133,527326,349076,4,1311.1,2766.15,3.24,132.91,267.42
6/1/19,1559347200,2112.902,25187,0.17,8573.839844,560662,379121,4,1327.9,2751.53,3.16,130.9,264.71
6/2/19,1559433600,2151.619,24320,0.13,8565.473633,480786,325572,4,1327.9,2751.53,3.16,130.9,269.31
6/3/19,1559520000,2063.523,25335,0.15,8741.74707,484457,318971,4,1327.9,2751.53,3.16,130.9,249.61
6/4/19,1559606400,2071.997,25298,0.15,8210.985352,495701,329861,4,1323.4,2762.64,3.16,133.82,241.1
6/5/19,1559692800,2023.578,23410,0.16,7704.343262,480533,308266,4,1333.6,2818.09,2.91,134.38,246.16
6/6/19,1559779200,2100.679,23387,0.15,7819.633301,519479,329944,4,1342.7,2828.51,2.53,134.41,249.43
6/7/19,1559865600,2119.226,22693,0.15,7826.901367,402846,267307,4,1346.1,2852.87,2.7,137.14,249.54
6/8/19,1559952000,2064.763,28245,0.18,8036.774902,571902,289976,4,1329.3,2885.83,2.51,136.55,244.4
6/9/19,1560038400,2025.066,20388,0.11,7949.674805,368215,224044,4,1329.3,2885.83,2.51,136.55,231.43
6/10/19,1560124800,2030.955,27708,0.2,7692.284668,609561,319615,4,1329.3,2885.83,2.51,136.55,247.96
6/11/19,1560211200,2036.31,27086,0.16,8004.243652,513576,353379,4,1331.2,2903.27,2.44,134.14,245.16
6/12/19,1560297600,2029.659,24645,0.12,7925.434082,369428,228285,4,1336.8,2882.73,2.5,132.68,263.05
6/13/19,1560384000,1999.363,22168,0.13,8145.54541,361793,223358,4,1343.7,2886.24,2.59,132.05,255.09
6/14/19,1560470400,2004.824,23694,0.16,8230.898438,454653,259631,4,1344.5,2886.82,2.73,133.65,263.76
6/15/19,1560556800,2010.443,26219,0.19,8689.746094,576733,331048,4,1342.9,2889.75,2.81,141.25,269.22
6/16/19,1560643200,2005.505,23509,0.12,8841.44043,435570,208085,4,1342.9,2889.75,2.81,141.25,268.53
6/17/19,1560729600,2024.351,26723,0.21,8988.923828,596076,315970,4,1342.9,2889.75,2.81,141.25,273.92
6/18/19,1560816000,2029.071,24478,0.15,9335.466797,501268,279495,4,1350.7,2906.71,2.69,145.59,264.51
6/19/19,1560902400,2052.795,26787,0.17,9078.727539,505683,297888,4,1348.8,2920.55,2.62,147.67,269.01
6/20/19,1560988800,2030.28,28152,0.21,9273.060547,647489,325558,4,1396.9,2949.6,2.6,147.89,272.21
6/21/19,1561075200,2021.984,22975,0.16,9525.074219,414255,232672,4,1400.1,2952.71,2.75,146.72,296.03
6/22/19,1561161600,1995.243,21933,0.16,10175.92383,375734,192486,4,1418.2,2951.42,3.04,141.58,309.41
6/23/19,1561248000,2028.399,22344,0.16,10696.69141,415711,255021,4,1418.2,2951.42,3.04,141.58,307.37
6/24/19,1561334400,2075.13,24260,0.18,10853.74414,443672,259522,4,1418.2,2951.42,3.04,141.58,311.22
6/25/19,1561420800,2092.173,26961,0.24,11007.20215,574105,341582,4,1418.7,2945.78,3.3,140.16,316.53
6/26/19,1561507200,2180.015,27234,0.28,11778.58106,403462,198248,4,1411.6,2926.07,3.79,139.12,333.76
6/27/19,1561593600,2167.92,25364,0.28,13017.125,390526,204030,4,1412,2919.66,3.07,141.03,294.07
6/28/19,1561680000,2128.016,28620,0.23,11162.16797,644207,354761,4,1409.7,2932.94,3.14,143.31,309.37
6/29/19,1561766400,2189.983,21175,0.21,12400.76367,390904,214435,4,1385.6,2971.41,2.71,140.03,317.32
6/30/19,1561852800,2187.357,20644,0.2,11931.99121,438698,274184,4,1385.6,2971.41,2.71,140.03,290.15
7/1/19,1561939200,2164.524,27639,0.24,10796.93066,628645,342689,5,1385.6,2971.41,2.71,140.03,294.17
7/2/19,1562025600,2195.023,26119,0.19,10588.68359,610490,425666,5,1408,2964.66,2.79,140.5,291.61
7/3/19,1562112000,2137.119,23075,0.17,10818.15625,507033,321964,5,1420.9,2978.08,2.78,141.16,302.17
7/4/19,1562198400,2117.861,22679,0.14,11972.71875,465329,278266,5,1400.1,2984.25,2.8,140.24,283.1
7/5/19,1562284800,2136.291,24935,0.18,11203.10254,570524,355700,5,1400.1,2984.25,2.8,140.24,287.9
7/6/19,1562371200,2160.728,26562,0.18,10982.54395,524755,339342,5,1400,2979.77,2.78,125.93,287.98
7/7/19,1562457600,2150.254,25644,0.15,11217.61621,401731,209778,5,1400,2979.77,2.78,125.93,306.43
7/8/19,1562544000,2135.383,30983,0.21,11446.59668,500464,324484,5,1400,2979.77,2.78,125.93,313.34
7/9/19,1562630400,2183.766,23460,0.18,12284.32617,421958,225068,5,1400.5,2965.52,2.63,123.99,307.89
7/10/19,1562716800,2197.977,22416,0.15,12571.53711,391756,200844,5,1412.5,2989.3,2.55,122.96,288.64
7/11/19,1562803200,2236.779,28000,0.2,12139.71387,634787,328779,5,1406.7,2999.62,2.35,122.79,268.56
7/12/19,1562889600,2269.238,22371,0.16,11354.29981,414775,231674,5,1412.2,3003.36,2.26,123.02,275.41
7/13/19,1562976000,2237.792,17767,0.14,11813.12695,325832,170384,5,1413.5,3017.8,2.2,123.62,268.94
7/14/19,1563062400,2259.987,19199,0.15,11381.02051,374915,199345,5,1413.5,3017.8,2.2,123.62,226.16
7/15/19,1563148800,2279.064,36630,0.15,10257.83887,439144,217631,5,1413.5,3017.8,2.2,123.62,228.14
7/16/19,1563235200,2199.583,30145,0.2,10896.65332,710256,278675,5,1411.2,3012.13,2.08,124.5,198.71
7/17/19,1563321600,2246.232,25513,0.19,9471.213867,527516,316590,5,1421.3,3005.1,2,122.51,211.29
7/18/19,1563408000,2244.27,25430,0.13,9698.50293,394262,223564,5,1428.1,2978.87,2.05,122.66,226.09
7/19/19,1563494400,2200.521,24035,0.16,10653.95606,588067,361685,5,1426.7,3004.26,1.98,121.75,221.28
7/20/19,1563580800,2219.973,17756,0.11,10525.81934,476458,228868,5,1426.9,2981.93,1.95,122.25,228.71
7/21/19,1563667200,2200.419,16272,0.12,10777.5293,382260,209748,5,1426.9,2981.93,1.95,122.25,225.4
7/22/19,1563753600,2163.176,19019,0.11,10596.94824,439923,239629,5,1426.9,2981.93,1.95,122.25,217.22
7/23/19,1563840000,2197.931,19176,0.12,10346.74805,401105,224803,5,1421.7,2994.74,2.02,121.58,212.21
7/24/19,1563926400,2213.006,26210,0.18,9887.730469,649104,308420,5,1436.5,2998.77,1.97,122.73,216.66
7/25/19,1564012800,2208.939,27839,0.17,9809.09668,738952,344638,5,1427.5,3016.26,2.01,122.19,219.41
7/26/19,1564099200,2181.236,19444,0.12,9913.126953,452319,267362,5,1432.2,3013.25,1.97,123.32,219.23
7/27/19,1564185600,2244.23,17755,0.13,9871.165039,370195,199760,5,1433.3,3024.47,1.94,122.18,219.85
7/28/19,1564272000,2227.385,17274,0.1,9491.626953,420876,239444,5,1433.3,3024.47,1.94,122.18,211.15
7/29/19,1564358400,2228.789,20132,0.11,9548.178711,388084,210444,5,1433.3,3024.47,1.94,122.18,211.52
7/30/19,1564444800,2245.719,20527,0.11,9522.329102,396732,219098,5,1441.8,3007.66,1.91,123.19,209.82
7/31/19,1564531200,2214.318,20452,0.13,9604.050781,469935,283432,5,1437.8,3016.22,2.2,136.73,218.7
8/1/19,1564617600,2186.554,25699,0.18,10077.44238,629037,343057,2,1432.4,2980.32,2.13,135.48,217.51
8/2/19,1564704000,2186.467,22452,0.14,10402.04297,525894,362419,2,1457.5,2943.9,2.21,134.3,217.7
8/3/19,1564790400,2231.041,22397,0.16,10519.27832,542085,287862,2,1464.6,2898.07,2.24,132.52,217.73
8/4/19,1564876800,2275.029,18037,0.1,10821.63281,406690,241675,2,1464.6,2898.07,2.24,132.52,222.7
8/5/19,1564963200,2296.427,21331,0.12,10960.73535,435381,247206,2,1464.6,2898.07,2.24,132.52,233.19
8/6/19,1565049600,2300.602,21464,0.12,11811.54492,419206,232418,2,1484.2,2861.18,2.08,134.1,228.7
8/7/19,1565136000,2304.188,21790,0.11,11476.19336,471888,282768,2,1507.3,2858.65,2.12,138.35,225.99
8/8/19,1565222400,2313.651,21149,0.12,11954.04004,532040,354227,2,1509.5,2896.21,2.07,140.27,221.18
8/9/19,1565308800,2289.775,21193,0.12,11953.46973,453939,273588,2,1508.5,2930.51,2.18,140.7,210.47
8/10/19,1565395200,2320.543,18119,0.11,11861.55664,364099,205285,2,1517.2,2907.07,2.08,140.74,206.26
8/11/19,1565481600,2298.714,16995,0.11,11349.74023,325984,182066,2,1517.2,2907.07,2.08,140.74,216.39
8/12/19,1565568000,2309.763,20175,0.11,11528.18945,419338,246961,2,1517.2,2907.07,2.08,140.74,211.28
8/13/19,1565654400,2321.781,20533,0.13,11385.05273,419155,240414,2,1514.1,2880.72,1.98,138.73,208.62
8/14/19,1565740800,2287.502,21869,0.11,10889.48731,415500,222425,2,1527.8,2894.15,1.82,137.95,186.49
8/15/19,1565827200,2316.621,20987,0.14,10038.42188,396836,206667,2,1531.2,2846.2,1.81,136.39,188.24
8/16/19,1565913600,2286.198,21163,0.1,10319.41992,431346,252526,2,1523.6,2864.74,1.85,137.33,185.41
8/17/19,1566000000,2342.395,18717,0.08,10358.72266,388555,227829,2,1511.6,2913.48,1.88,139.75,185.69
8/18/19,1566086400,2267.751,18467,0.09,10233.00586,376579,204515,2,1511.6,2913.48,1.88,139.75,194.77
8/19/19,1566172800,2281.337,21289,0.13,10350.2832,432247,237699,2,1511.6,2913.48,1.88,139.75,202.43
8/20/19,1566259200,2245.208,21151,0.13,10916.34668,437246,244915,2,1515.7,2919.01,1.91,140.51,196.55
8/21/19,1566345600,2228.614,21228,0.14,10764.57227,461021,261165,2,1515.7,2922.04,1.89,140.89,187.32
8/22/19,1566432000,2180.014,21494,0.13,10142.52148,447824,242704,2,1497.3,2930.94,1.94,141.22,190.74
8/23/19,1566518400,2212.62,21119,0.12,10136.30957,448374,246860,2,1537.6,2911.07,1.97,138.11,194.64
8/24/19,1566604800,2229.803,19992,0.11,10407.64453,410952,224556,2,1537.2,2866.7,1.92,139.62,191.08
8/25/19,1566691200,2165.281,22498,0.14,10160.73731,429949,222452,2,1537.2,2866.7,1.92,139.62,186.58
8/26/19,1566777600,2246.441,24261,0.16,10126.29981,446151,242464,2,1537.2,2866.7,1.92,139.62,188.46
8/27/19,1566864000,2154.57,22150,0.12,10372.82617,470872,260914,2,1551.8,2893.14,1.9,138.72,187.17
8/28/19,1566950400,2181.491,21543,0.12,10203.42676,431219,237005,2,1549.1,2861.28,1.9,139.46,173.01
8/29/19,1567036800,2230.133,21323,0.12,9756.786133,435426,236605,2,1536.9,2910.37,1.88,141.39,168.95
8/30/19,1567123200,2265.128,21067,0.12,9514.844727,450518,258371,2,1529.2,2937.09,1.84,143.29,168.52
8/31/19,1567209600,2241.594,19888,0.11,9597.539063,422366,227370,2,1555.9,2909.01,1.92,143.6,172.15
9/1/19,1567296000,2227.939,20134,0.11,9630.592773,435149,216856,2,1555.9,2909.01,1.92,143.6,171.42
9/2/19,1567382400,2243.349,22052,0.13,9757.473633,459161,232868,2,1555.9,2909.01,1.92,143.6,178.76
9/3/19,1567468800,2273.744,21631,0.13,10345.72559,456546,254969,2,1555.9,2909.01,1.92,143.6,179.13
9/4/19,1567555200,2226.923,20683,0.13,10621.18066,459338,260495,2,1560.4,2924.67,2.1,137.17,175.01
9/5/19,1567641600,2237.012,21712,0.15,10588.18359,472840,260195,2,1525.5,2960.6,2.07,141.41,174.38
9/6/19,1567728000,2177.12,22022,0.16,10578.19824,464042,244245,2,1506.2,2980.33,2.04,139.89,169.47
9/7/19,1567814400,2277.902,19515,0.18,10353.93164,415984,223203,2,1511.1,2988.43,2.03,143.69,178.32
9/8/19,1567900800,2283.717,19207,0.2,10518.11426,423009,222640,2,1511.1,2988.43,2.03,143.69,181.67
9/9/19,1567987200,2243.437,21393,0.2,10443.22852,473428,259326,2,1511.1,2988.43,2.03,143.69,180.84
9/10/19,1568073600,2260.805,19760,0.24,10336.4082,416121,238531,2,1499.2,2971.01,2,144.96,180.01
9/11/19,1568160000,2262.207,19801,0.22,10123.03516,415999,245221,2,1503.2,2981.41,2.01,147.54,178.48
9/12/19,1568246400,2328.303,20315,0.24,10176.81934,443881,251599,2,1507.4,3009.08,2.05,148.4,181.19
9/13/19,1568332800,2319.702,17954,0.25,10415.36231,379468,222636,2,1490.9,3012.21,2.12,145.78,181.56
9/14/19,1568419200,2319.335,17794,0.29,10345.40332,384653,218837,2,1503.1,2996.41,2.12,147.45,188.9
9/15/19,1568505600,2320.624,18290,0.29,10356.46582,368022,216176,2,1503.1,2996.41,2.12,147.45,189.48
9/16/19,1568592000,2359.482,20696,0.27,10347.22266,431494,240117,2,1503.1,2996.41,2.12,147.45,197.85
9/17/19,1568678400,2422.786,19884,0.37,10281.51367,408000,233734,2,1513.4,2995.67,2.19,149.01,207.9
9/18/19,1568764800,2449.169,20004,0.38,10247.7959,407914,236994,2,1515.8,3001.5,2.09,148.13,210.5
9/19/19,1568851200,2426.113,20232,0.47,10200.49609,411236,238405,2,1506.2,3010.36,1.99,150.45,221.01
9/20/19,1568937600,2425.024,20405,0.45,10266.31836,424953,254998,2,1507.3,3008.42,2.06,149.05,218.26
9/21/19,1569024000,2507.547,17460,0.42,10183.64844,335591,188754,2,1531.5,2983.5,2.01,150.59,215.1
9/22/19,1569110400,2450.669,17263,0.33,10024.11523,331726,184705,2,1531.5,2983.5,2.01,150.59,211.23
9/23/19,1569196800,2492.39,18540,0.41,10067.96289,387685,201001,2,1531.5,2983.5,2.01,150.59,200.97
9/24/19,1569283200,2455.789,21929,0.36,9729.321289,415267,208376,2,1532.1,3002.43,1.91,148.88,166.47
9/25/19,1569369600,2472.126,20201,0.41,8603.428711,387690,200174,2,1512.3,2968.35,1.885,149.57,170.22
9/26/19,1569456000,2503.888,19594,0.31,8487.669922,375216,191287,2,1515.2,2985.73,1.85,149.37,166.06
9/27/19,1569542400,2483.532,18864,0.35,8113.101074,382874,205342,2,1506.4,2985.47,1.72,147.03,174.39
9/28/19,1569628800,2475.973,17824,0.35,8251.273438,358931,202888,2,1472.9,2967.07,1.78,148.37,174.14
9/29/19,1569715200,2451.547,17629,0.32,8246.037109,337290,178246,2,1472.9,2967.07,1.78,148.37,169.68
9/30/19,1569801600,2461.362,20424,0.27,8104.226563,395222,212860,2,1472.9,2967.07,1.78,148.37,181.47
10/1/19,1569888000,2449.823,21073,0.14,8299.720703,450722,258827,2,1489,2983.69,1.73,146.34,176.39
10/2/19,1569974400,2412.068,20496,0.14,8344.212891,521071,316337,2,1501,2924.78,1.68,144.9,181.06
10/3/19,1570060800,2373.851,20571,0.18,8390.774414,527876,337019,2,1513.8,2885.38,1.64,145.42,175.17
10/4/19,1570147200,2385.742,20375,0.15,8259.494141,542328,374434,2,1506.2,2918.56,1.68,146.59,176.21
10/5/19,1570233600,2387.834,17833,0.13,8210.149414,362531,196782,2,1504.4,2944.23,1.72,147.35,176.9
10/6/19,1570320000,2393.554,17138,0.12,8149.876953,554835,278402,2,1504.4,2944.23,1.72,147.35,170.26
10/7/19,1570406400,2398.939,20757,0.13,7989.120605,437015,221135,2,1504.4,2944.23,1.72,147.35,180.49
10/8/19,1570492800,2388.888,21786,0.12,8246.849609,464679,230198,2,1497.2,2920.4,1.69,143.96,181.09
10/9/19,1570579200,2368.818,23163,0.15,8229.84082,502235,247449,2,1512.8,2911.1,1.81,144.37,193.43
10/10/19,1570665600,2418.256,21463,0.14,8585.280273,449708,233511,2,1500.9,2918.55,1.78,143.52,191.73
10/11/19,1570752000,2473.559,21115,0.12,8585.262695,460189,241258,2,1488.7,2963.07,1.8,144.15,180.94
10/12/19,1570838400,2408.74,19119,0.11,8315.665039,430362,206020,2,1497.6,2965.81,1.79,143.94,180.09
10/13/19,1570924800,2461.158,17463,0.12,8336.902344,359455,173562,2,1497.6,2965.81,1.79,143.94,181.37
10/14/19,1571011200,2411.799,20292,0.13,8320.832031,453676,242802,2,1497.6,2965.81,1.79,143.94,186.96
10/15/19,1571097600,2516.193,21538,0.12,8373.458008,444098,232219,2,1483.5,2973.61,1.78,144.18,180.74
10/16/19,1571184000,2492.318,21974,0.11,8204.674805,470877,235796,2,1494,2989.68,1.7,143.41,174.76
10/17/19,1571270400,2486.53,22039,0.11,8047.8125,467584,246688,2,1498.3,3000.77,1.72,143.72,177.5
10/18/19,1571356800,2407.067,22807,0.11,8100.933594,478931,263695,2,1488.2,2996.84,1.71,143.15,173.29
10/19/19,1571443200,2483.621,20248,0.11,7973.803711,415711,232619,2,1488.1,2996.48,1.7,144.02,172.37
10/20/19,1571529600,2480.646,18765,0.13,7997.807129,405234,234896,2,1488.1,2996.48,1.7,144.02,175.84
10/21/19,1571616000,2417.52,20915,0.12,8225.115234,460519,263764,2,1488.1,2996.48,1.7,144.02,174.64
10/22/19,1571702400,2392.023,22240,0.13,8243.402344,493948,254251,2,1487.5,3010.73,1.66,143.02,171.64
10/23/19,1571788800,2482.166,24468,0.15,8076.228516,500347,254227,2,1495.7,2994.01,1.57,142.6,162.72
10/24/19,1571875200,2458.663,23565,0.12,7509.728027,485860,247940,2,1504.7,3014.78,1.57,144.6,161.07
