Date(UTC),UnixTimeStamp,Difficulty,BlockSize,TxFeeUSD,PriceEthUsd,PriceBtcUsd,ERC20Transfer,ERC20Addr,GtrendsEth,Gold,SP500,TickerRIOT,TickerMSTR
4/11/2016,1460332800,27.012,1262,0.01,8.72,421.872009,468,408,1,1258,2050.23,3.0401,180.72
4/12/2016,1460419200,26.095,1451,0,7.54,422.842987,2264,1334,1,1260.9,2043.72,3.04,182.65
4/13/2016,1460505600,27.243,1477,0.01,8.02,425.631989,1573,938,1,1248.3,2065.92,2.99,187.07
4/14/2016,1460592000,27.545,1406,0.01,8.48,423.934998,1247,932,1,1226.5,2082.89,3.0044,187.95
4/15/2016,1460678400,28.307,1412,0.01,8.22,424.427002,4724,3907,1,1234.6,2083.1,3.03,186.17
4/16/2016,1460764800,28.881,1215,0,8.48,429.575012,247,266,1,1235,2078.83,2.98,188.25
4/17/2016,1460851200,28.221,1917,0.01,9.45,430.635986,214,221,1,1235,2078.83,2.98,188.25
4/18/2016,1460937600,29.524,1351,0.01,8.92,427.610992,1351,973,1,1235,2078.83,2.98,188.25
4/19/2016,1461024000,30.029,1317,0.01,8.77,428.703003,1097,790,1,1254.3,2096.05,3.1,189.35
4/20/2016,1461110400,30.156,1359,0.01,8.54,435.324005,1092,778,1,1254.4,2101.52,3.08,188.28
4/21/2016,1461196800,30.872,1504,0.01,8.16,441.415985,875,596,1,1250.3,2102.09,3.02,188.26
4/22/2016,1461283200,29.74,1291,0.01,7.83,449.687988,239,231,1,1230,2091.49,3.0699,191.8
4/23/2016,1461369600,30.869,1270,0.01,8.31,445.860992,167,169,1,1240.2,2089.37,2.91,185.5
4/24/2016,1461456000,30.604,1433,0.01,8,450.559998,2124,1344,1,1240.2,2089.37,2.91,185.5
4/25/2016,1461542400,31.524,1399,0.01,7.43,459.121002,2967,2833,1,1240.2,2089.37,2.91,185.5
4/26/2016,1461628800,31.493,1344,0,7.5,461.64801,772,577,1,1243.4,2089.84,3.06,189.83
4/27/2016,1461715200,31.083,1314,0,7.77,466.261993,297,239,1,1250.4,2092.33,3.02,189.97
4/28/2016,1461801600,32.024,1408,0,7.3,445.037994,1420,941,1,1266.4,2090.93,3,182.57
4/29/2016,1461888000,32.661,1423,0,7.52,449.40799,1285,889,1,1290.5,2071.82,3.09,179.32
4/30/2016,1461974400,33.709,1588,0.01,8.83,455.178009,379,315,1,1295.8,2067.17,2.94,184.1
5/1/2016,1462060800,34.484,1681,0.01,8.76,448.484009,1385,920,2,1295.8,2067.17,2.94,184.1
5/2/2016,1462147200,32.281,1480,0.01,10.03,451.933014,243,217,2,1295.8,2067.17,2.94,184.1
5/3/2016,1462233600,34.162,1446,0.01,9.37,444.72699,315,250,2,1291.8,2077.18,2.95,180.34
5/4/2016,1462320000,34.166,1498,0.01,9.43,450.183014,1237,768,2,1274.4,2060.3,2.8899,180.07
5/5/2016,1462406400,33.872,1486,0.01,9.79,446.710999,414,292,2,1272.3,2052.95,2.88,179.83
5/6/2016,1462492800,34.081,1625,0.01,9.27,447.941986,4039,2777,2,1294,2047.77,2.81,182.57
5/7/2016,1462579200,34.085,1375,0.01,9.3,459.639008,333,273,2,1266.6,2057.55,2.83,188.16
5/8/2016,1462665600,34.463,1530,0.01,9.44,458.428986,1400,938,2,1266.6,2057.55,2.83,188.16
5/9/2016,1462752000,34.883,1460,0.01,9.32,458.205994,346,288,2,1266.6,2057.55,2.83,188.16
5/10/2016,1462838400,35.703,1481,0.01,9.39,460.518005,418,336,2,1264.8,2062.63,3.1071,190.5
5/11/2016,1462924800,34.84,1559,0.01,9.97,450.864014,347,290,2,1275.5,2083.29,3.12,185.19
5/12/2016,1463011200,34.609,1679,0.01,10.1,452.446991,1630,952,2,1271.2,2067.17,3.01,184.45
5/13/2016,1463097600,36.815,1674,0.01,10.48,454.850006,276,251,2,1272.7,2062.5,3.2,182.15
5/14/2016,1463184000,36.846,1683,0.01,10.14,455.822998,1488,874,2,1274.2,2046.53,3.59,182.49
5/15/2016,1463270400,37.115,1540,0.01,9.94,455.759003,232,221,2,1274.2,2046.53,3.59,182.49
5/16/2016,1463356800,37.377,1491,0.01,11.04,457.585999,1207,725,2,1274.2,2046.53,3.59,182.49
5/17/2016,1463443200,36.463,1515,0.01,12.26,454.009003,300,248,2,1276.9,2065.04,4.43,179
5/18/2016,1463529600,37.901,1689,0.01,13.29,453.69101,1037,666,2,1274.4,2044.38,3.63,180.26
5/19/2016,1463616000,39.517,1576,0.01,14.49,454.523987,598,478,2,1254.8,2044.21,3.97,178.84
5/20/2016,1463702400,40.048,1677,0.01,13.73,437.792999,219,235,2,1252.9,2041.88,3.66,179.28
5/21/2016,1463788800,40.655,1673,0.01,13.95,442.966003,1067,681,2,1251.5,2052.23,3.54,183.52
5/22/2016,1463875200,40.059,1494,0.01,14.21,443.217987,151,116,2,1251.5,2052.23,3.54,183.52
5/23/2016,1463961600,40.332,1568,0.01,13.45,439.347992,170,185,2,1251.5,2052.23,3.54,183.52
5/24/2016,1464048000,41.105,1528,0.01,12.62,444.290985,257,257,2,1232.2,2052.65,3.4,189.39
5/25/2016,1464134400,41.016,1670,0.01,12.53,446.062012,251,202,2,1226.6,2078.93,3.47,187.09
5/26/2016,1464220800,41.95,1733,0.01,12.37,449.671997,273,210,2,1222.7,2091.44,3.44,188.03
5/27/2016,1464307200,41.742,1727,0.01,11.11,453.520996,344,259,2,1216.7,2090.06,3.38,190.93
5/28/2016,1464393600,42.704,2436,0.01,11.56,473.028992,11106,8117,2,1217.5,2100.13,3.34,186.54
5/29/2016,1464480000,43.619,1675,0.01,12.28,527.47699,3907,1957,2,1217.5,2100.13,3.34,186.54
5/30/2016,1464566400,43.392,1543,0.01,12.48,528.471008,2340,1302,2,1217.5,2100.13,3.34,186.54
5/31/2016,1464652800,43.586,1594,0.01,13.85,534.190979,1730,1173,2,1217.5,2100.13,3.34,186.54
6/1/2016,1464739200,42,1562,0.01,13.83,531.106995,1425,980,3,1214.7,2093.94,3.42,186.47
6/2/2016,1464825600,42.903,1453,0.01,13.78,536.515015,1018,716,3,1212.6,2097.71,3.69,190.7
6/3/2016,1464912000,44.992,1429,0.01,13.78,537.682007,981,637,3,1242.9,2104.07,3.581,188.69
6/4/2016,1464998400,44.999,1409,0.01,13.66,569.705017,835,620,3,1247.4,2100.83,3.74,194.71
6/5/2016,1465084800,44.881,1396,0.01,13.85,573.307983,947,642,3,1247.4,2100.83,3.74,194.71
6/6/2016,1465171200,45.278,1426,0.01,13.96,574.60199,966,680,3,1247.4,2100.83,3.74,194.71
6/7/2016,1465257600,46.207,1693,0.02,14.41,585.445007,1132,775,3,1247,2110.18,3.61,193.88
6/8/2016,1465344000,45.851,1437,0.01,14.44,577.166992,1651,993,3,1262.3,2112.71,3.71,192.3
6/9/2016,1465430400,48.158,1477,0.01,14.49,582.203003,1210,856,3,1272.7,2115.65,3.64,192.09
6/10/2016,1465516800,46.862,1437,0.01,13.97,575.836975,1132,871,3,1275.9,2109.57,3.5,187.76
6/11/2016,1465603200,46.817,1382,0.01,14.01,578.674011,1135,944,3,1286.9,2091.75,3.31,186.32
6/12/2016,1465689600,47.368,1463,0.01,15.57,609.684021,1039,717,3,1286.9,2091.75,3.31,186.32
6/13/2016,1465776000,49.146,1599,0.01,17.55,671.653992,1705,1037,3,1286.9,2091.75,3.31,186.32
6/14/2016,1465862400,49.64,1713,0.01,18.7,704.504028,2235,1465,3,1288.1,2076.65,3.3001,185.5
6/15/2016,1465948800,49.734,1523,0.01,18.3,685.684998,1625,1184,3,1288.3,2077.6,3.38,184.86
6/16/2016,1466035200,49.685,1604,0.02,20.61,696.52301,1338,960,3,1298.4,2066.36,3.26,184.72
6/17/2016,1466121600,48.375,2138,0.05,15.49,768.487,19029,2900,3,1294.8,2078.2,3.5101,179.18
6/18/2016,1466208000,45.685,2044,0.05,11.36,748.755981,4088,2413,3,1292.1,2075.58,3.59,183.97
6/19/2016,1466294400,49.439,1624,0.01,12.33,756.687988,2018,1288,3,1292.1,2075.58,3.59,183.97
6/20/2016,1466380800,51.171,1709,0.01,11.7,763.927002,1661,1140,3,1292.1,2075.58,3.59,183.97
6/21/2016,1466467200,49.999,1629,0.02,12.71,735.882996,4811,1922,3,1272.5,2085.19,3.61,182.2
6/22/2016,1466553600,51.004,1614,0.01,13.21,665.914978,3233,1101,3,1270,2089.75,3.52,179.62
6/23/2016,1466640000,53.457,1513,0.01,13.58,597.442993,806,572,3,1263.1,2092.8,3.6,182.94
6/24/2016,1466726400,52.792,1638,0.01,14.25,625.575012,897,582,3,1322.4,2103.81,3.48,173.12
6/25/2016,1466812800,53.446,1415,0.01,14.28,665.281006,662,470,3,1324.7,2031.45,3.21,167.13
6/26/2016,1466899200,53.892,1453,0.01,13.82,665.93103,1023,799,3,1324.7,2031.45,3.21,167.13
6/27/2016,1466985600,55.306,1410,0.01,14.04,629.348999,811,535,3,1324.7,2031.45,3.21,167.13
6/28/2016,1467072000,55.833,1482,0.01,12.15,658.10199,989,606,3,1317.9,2006.67,3.2201,168.15
6/29/2016,1467158400,54.938,1792,0.01,12.76,644.122009,909,592,3,1326.9,2042.69,3.42,174.32
6/30/2016,1467244800,54.999,2367,0.02,12.4,640.591003,707,483,3,1320.6,2073.17,3.51,175.02
7/1/2016,1467331200,55.25,1380,0.01,12.23,672.515015,552,392,2,1339,2099.34,3.49,172.39
7/2/2016,1467417600,56.612,1382,0.01,12.04,676.734009,616,426,2,1358.7,2095.05,3.49,172.88
7/3/2016,1467504000,57.749,1404,0.01,11.85,704.968018,578,427,2,1358.7,2095.05,3.49,172.88
7/4/2016,1467590400,57.434,1415,0.01,11.34,658.804016,625,454,2,1358.7,2095.05,3.49,172.88
7/5/2016,1467676800,58.422,1470,0.01,10.45,683.208984,836,527,2,1358.7,2095.05,3.49,172.88
7/6/2016,1467763200,57.054,1409,0.01,10.51,670.41803,540,376,2,1367.1,2084.43,3.44,172.9
7/7/2016,1467849600,57.701,1414,0.01,10.07,678.090027,509,370,2,1362.1,2100.42,3.4817,173.84
7/8/2016,1467936000,57.863,1581,0.01,11.3,640.687988,539,394,2,1358.4,2106.97,3.49,178.29
7/9/2016,1468022400,56.397,1417,0.01,10.92,666.383972,851,543,2,1356.6,2131.72,3.45,180.55
7/10/2016,1468108800,58.464,1407,0.01,10.97,650.598999,403,316,2,1356.6,2131.72,3.45,180.55
7/11/2016,1468195200,59.261,1421,0.01,10.58,648.484009,886,380,2,1356.6,2131.72,3.45,180.55
7/12/2016,1468281600,59.737,1567,0.01,10.54,648.28302,527,386,2,1335.3,2139.5,3.39,181.6
7/13/2016,1468368000,59.851,1357,0.01,10.44,664.796997,548,387,2,1332.2,2153.81,3.639,181.58
7/14/2016,1468454400,59.835,1536,0.01,11.55,652.922974,2651,531,2,1327.4,2157.88,3.43,182.21
7/15/2016,1468540800,58.712,1457,0.01,11.88,659.171021,915,684,2,1327.4,2165.13,3.64,187.21
7/16/2016,1468627200,58.591,1349,0.01,11.59,663.781006,888,745,2,1329.3,2162.04,3.536,187.4
7/17/2016,1468713600,59.611,1264,0.01,11.19,661.992981,519,379,2,1329.3,2162.04,3.536,187.4
7/18/2016,1468800000,59.774,1397,0.01,11.03,679.809021,1665,1478,2,1329.3,2162.04,3.536,187.4
7/19/2016,1468886400,60.393,1502,0.01,11.63,672.737976,777,525,2,1332.3,2163.79,3.46,186.55
7/20/2016,1468972800,58.929,1718,0.02,12.54,672.80603,2763,2248,2,1319.3,2166.1,3.46,190.48
7/21/2016,1469059200,59.763,1522,0.01,12.66,665.228027,2156,1654,2,1331,2172.91,3.55,183.79
7/22/2016,1469145600,59.596,1641,0.01,14.82,664.921997,1512,1087,2,1323.4,2166.47,3.59,187.84
7/23/2016,1469232000,60.797,1496,0.01,14.4,650.726013,1334,907,2,1319.5,2173.71,3.55,184.51
7/24/2016,1469318400,60.912,1797,0.01,12.63,655.409973,1918,931,2,1319.5,2173.71,3.55,184.51
7/25/2016,1469404800,58.041,1737,0.01,13.84,661.263,1432,801,2,1319.5,2173.71,3.55,184.51
7/26/2016,1469491200,57.485,1946,0.01,12.08,654.226013,1227,810,2,1320.8,2168.97,3.41,185.21
7/27/2016,1469577600,51.387,1706,0.01,13.05,651.627014,1055,669,2,1326.7,2169.81,3.45,182.98
7/28/2016,1469664000,55.687,1610,0.02,12.87,654.492004,5766,562,2,1332.3,2166.05,3.32,185.08
7/29/2016,1469750400,55.146,1598,0.01,12.87,655.111023,2649,480,2,1349,2168.83,3.37,174.89
7/30/2016,1469836800,54.679,1460,0.01,12.57,657.012024,1999,419,2,1359.6,2173.15,3.3451,172.01
7/31/2016,1469923200,54.483,1585,0.01,11.86,655.099976,561,359,2,1359.6,2173.15,3.3451,172.01
8/1/2016,1470009600,54.442,1561,0.01,11.04,624.60199,826,461,1,1359.6,2173.15,3.3451,172.01
8/2/2016,1470096000,50.797,1687,0.01,8.3,606.396973,851,591,1,1372.6,2169.94,3.29,167.24
8/3/2016,1470182400,48.633,1665,0.01,10.42,548.656006,502,382,1,1364.7,2156.81,3.2001,166.84
8/4/2016,1470268800,51.09,1617,0.01,11.21,566.328979,524,385,1,1367.4,2163.51,3.19,164.49
8/5/2016,1470355200,53.305,1527,0.01,11.05,578.281006,430,302,1,1344.4,2168.79,3.1573,166.32
8/6/2016,1470441600,53.004,1465,0.01,10.95,575.030029,317,218,1,1341.3,2183.76,3.18,164.44
8/7/2016,1470528000,53.578,1473,0.01,10.98,587.770996,983,261,1,1341.3,2183.76,3.18,164.44
8/8/2016,1470614400,54.81,1504,0.01,11.29,592.736023,13398,265,1,1341.3,2183.76,3.18,164.44
8/9/2016,1470700800,56.755,1592,0.01,12.22,591.038025,1675,679,1,1346.7,2182.24,3.16,165.06
8/10/2016,1470787200,58.86,1607,0.01,12.22,587.64801,566,359,1,1351.9,2182.81,3.22,165.58
8/11/2016,1470873600,60.119,1621,0.01,11.68,592.124023,407,288,1,1350,2177.97,3.29,166.13
8/12/2016,1470960000,60.031,1559,0.01,11.78,588.797974,599,278,1,1343.2,2183.74,3.16,165.43
8/13/2016,1471046400,59.674,1431,0.01,11.56,587.356995,308,225,1,1347.5,2186.08,3.2,166.75
8/14/2016,1471132800,59.899,1406,0.01,11.21,585.588989,280,194,1,1347.5,2186.08,3.2,166.75
8/15/2016,1471219200,59.514,1467,0.01,11.21,570.494019,522,247,1,1347.5,2186.08,3.2,166.75
8/16/2016,1471305600,61.567,1621,0.01,11.17,567.242981,1275,1230,1,1356.9,2186.24,3.27,165.4
8/17/2016,1471392000,61.463,1532,0.01,10.77,577.760986,327,264,1,1348.8,2177.84,3.1899,164.02
8/18/2016,1471478400,61.11,1663,0.01,10.77,573.70697,226,195,1,1357.2,2181.9,3.11,165.58
8/19/2016,1471564800,62.459,1491,0.01,10.71,574.338989,323,217,1,1346.2,2184.24,3.12,166.64
8/20/2016,1471651200,63.447,1453,0.01,11.28,576.083984,274,235,1,1343.4,2181.58,3.1,166.88
8/21/2016,1471737600,63.103,1480,0.01,11.14,581.939026,491,356,1,1343.4,2181.58,3.1,166.88
8/22/2016,1471824000,64.446,1526,0.01,11.07,581.310974,674,455,1,1343.4,2181.58,3.1,166.88
8/23/2016,1471910400,65.758,2023,0.02,11.01,586.770996,729,489,1,1346.1,2187.81,3.39,168.42
8/24/2016,1471996800,65.493,1590,0.01,11.01,583.411987,575,410,1,1329.7,2185.09,3.35,166.78
8/25/2016,1472083200,67.338,1663,0.01,11.35,580.179993,494,318,1,1324.6,2173.29,3.31,168.32
8/26/2016,1472169600,70.035,1610,0.01,11.26,577.752991,520,365,1,1325.9,2175.1,3.27,167.47
8/27/2016,1472256000,69.02,1586,0.01,11.19,579.452026,395,293,1,1327.1,2170.19,3.58,166
8/28/2016,1472342400,68.798,1451,0.01,10.99,569.830017,528,347,1,1327.1,2170.19,3.58,166
8/29/2016,1472428800,68.148,1572,0.01,10.95,574.070984,378,291,1,1327.1,2170.19,3.58,166
8/30/2016,1472515200,68.22,1616,0.01,11.21,574.114014,347,267,1,1316.5,2179.45,3.64,166.96
8/31/2016,1472601600,69.059,1538,0.01,11.55,577.591003,383,270,1,1311.4,2173.56,3.64,166.79
9/1/2016,1472688000,70.596,1583,0.01,12.21,575.546021,362,275,1,1317.1,2171.33,3.8601,167.32
9/2/2016,1472774400,70.13,1850,0.01,12.08,572.409973,621,493,1,1354,2177.49,3.76,169.78
9/3/2016,1472860800,68.51,1513,0.01,11.85,575.554993,267,172,1,1349.2,2181.61,3.8292,170.63
9/4/2016,1472947200,65.871,1719,0.01,11.71,598.590027,325,208,1,1349.2,2181.61,3.8292,170.63
9/5/2016,1473033600,67.661,1512,0.01,11.75,608.98999,351,281,1,1349.2,2181.61,3.8292,170.63
9/6/2016,1473120000,68.158,1722,0.01,11.7,606.505981,707,524,1,1349.2,2181.61,3.8292,170.63
9/7/2016,1473206400,68.605,1692,0.01,11.59,610.572998,403,306,1,1349.2,2185.17,3.8,171.71
9/8/2016,1473292800,68.487,1900,0.01,11.39,614.63501,436,348,1,1341.6,2182.76,3.98,172.65
9/9/2016,1473379200,68.268,1853,0.01,11.72,626.35199,276,207,1,1334.5,2169.08,3.94,170.7
9/10/2016,1473465600,69.729,1508,0.01,12.05,622.927002,275,219,1,1325.6,2120.86,4.11,172.45
9/11/2016,1473552000,71.178,1460,0.01,11.64,623.424011,286,200,1,1325.6,2120.86,4.11,172.45
9/12/2016,1473638400,71.225,1585,0.01,11.89,607.005005,501,292,1,1325.6,2120.86,4.11,172.45
9/13/2016,1473724800,71.654,1497,0.01,11.92,608.025024,417,300,1,1323.7,2150.47,4.36,169.93
9/14/2016,1473811200,72.546,1758,0.01,11.97,608.841003,508,336,1,1326.1,2127.86,3.73,168.39
9/15/2016,1473897600,73.116,1743,0.01,11.96,610.588013,485,306,1,1318,2125.36,4.19,167.62
9/16/2016,1473984000,72.645,2020,0.01,12.61,607.245972,621,408,1,1310.2,2146.48,4.48,164.84
9/17/2016,1474070400,75.421,1588,0.01,12.83,607.218018,977,698,1,1317.8,2143.99,4.54,164.25
9/18/2016,1474156800,72.224,1433,0.01,12.39,606.28302,302,237,1,1317.8,2143.99,4.54,164.25
9/19/2016,1474243200,62.901,1341,0.01,12.93,609.870972,281,247,1,1317.8,2143.99,4.54,164.25
9/20/2016,1474329600,74.758,1689,0.01,14.72,609.254028,1039,837,1,1318.2,2145.94,3.7,166.55
9/21/2016,1474416000,77.929,1598,0.01,13.72,603.588013,1322,1133,1,1331.4,2144.58,3.78,167.63
9/22/2016,1474502400,71.323,1876,0.02,13.11,597.278992,310,249,1,1344.7,2170.94,3.67,170.3
9/23/2016,1474588800,72.67,1280,0.02,13.36,596.198975,207,159,1,1341.7,2173.29,3.57,171.78
9/24/2016,1474675200,74.211,1526,0.02,12.91,602.960999,243,208,1,1344.1,2158.54,3.22,170.87
9/25/2016,1474761600,75.468,1387,0.02,13.05,602.749023,398,278,1,1344.1,2158.54,3.22,170.87
9/26/2016,1474848000,75.443,1545,0.03,12.89,600.807007,188,198,1,1344.1,2158.54,3.22,170.87
9/27/2016,1474934400,71.522,1661,0.03,13.09,608.021973,290,240,1,1330.4,2146.04,3.17,169.06
9/28/2016,1475020800,81.379,1561,0.02,13.3,606.242981,311,247,1,1323.7,2161.85,3.07,170.25
9/29/2016,1475107200,83.711,1442,0.01,13.17,605.018982,370,244,1,1326,2168.9,2.94,165.74
9/30/2016,1475193600,83.323,1437,0.01,13.24,605.715027,291,223,1,1317.1,2156.51,3.03,167.44
10/1/2016,1475280000,76.304,1810,0.02,13.21,609.929016,221,190,1,1312.7,2164.33,2.79,163.84
10/2/2016,1475366400,76.005,1687,0.02,13.23,613.947998,437,346,1,1312.7,2164.33,2.79,163.84
10/3/2016,1475452800,81.561,1719,0.02,13.45,610.968018,725,416,1,1312.7,2164.33,2.79,163.84
10/4/2016,1475539200,86.514,2192,0.02,13.32,612.052002,5875,3591,1,1269.7,2163.37,2.73,170.5
10/5/2016,1475625600,80.8,1802,0.02,13.09,610.218018,2196,1159,1,1268.6,2155.15,2.74,171.01
10/6/2016,1475712000,83.821,1938,0.02,12.87,612.469971,1455,861,1,1253,2158.22,2.67,172.77
10/7/2016,1475798400,69.908,4119,0.02,12.68,612.607971,1056,705,1,1251.9,2164.19,2.65,172.98
10/8/2016,1475884800,76.211,5429,0.02,12.24,617.341003,826,485,1,1260.4,2160.39,2.57,174.69
10/9/2016,1475971200,84.951,5683,0.02,12.06,619.171997,729,494,1,1260.4,2160.39,2.57,174.69
10/10/2016,1476057600,86.427,12725,0.01,11.74,616.822021,896,583,1,1260.4,2160.39,2.57,174.69
10/11/2016,1476144000,89.686,2762,0.01,11.75,619.237976,923,457,1,1255.9,2161.35,2.4,173.06
10/12/2016,1476230400,84.156,1248,0.02,11.77,640.870972,631,347,1,1253.8,2137.67,2.31,173.16
10/13/2016,1476316800,82.198,1306,0.04,12.02,636.030029,200,153,1,1257.6,2130.26,2.32,172.37
10/14/2016,1476403200,91.991,1400,0.02,11.9,637.007996,254,262,1,1255.5,2139.68,2.4,172.2
10/15/2016,1476489600,95.454,1236,0.02,11.96,640.310974,104,102,1,1256.6,2132.95,2.5,171.85
10/16/2016,1476576000,95.168,1297,0.02,11.93,639.083008,134,118,1,1256.6,2132.95,2.5,171.85
10/17/2016,1476662400,92.157,1377,0.02,11.98,641.817993,457,368,1,1256.6,2132.95,2.5,171.85
10/18/2016,1476748800,92.932,1747,0.02,12.5,639.411011,522,399,1,1262.9,2138.31,2.72,172.58
10/19/2016,1476835200,92.358,1638,0.03,11.98,638.133972,1807,1635,1,1269.9,2140.81,2.76,170.14
10/20/2016,1476921600,92.825,1466,0.02,12.05,630.663025,486,391,1,1267.5,2142.51,2.77,168.44
10/21/2016,1477008000,102.156,1724,0.01,12.07,630.825012,3025,2783,1,1267.7,2139.43,2.76,168.61
10/22/2016,1477094400,103.794,1357,0.01,12.06,633.135986,726,312,1,1263.7,2148.5,2.82,174.04
10/23/2016,1477180800,102.341,1292,0.01,11.95,657.620972,585,288,1,1263.7,2148.5,2.82,174.04
10/24/2016,1477267200,101.691,1791,0.01,11.93,657.161011,2241,1896,1,1263.7,2148.5,2.82,174.04
10/25/2016,1477353600,104.669,1675,0.01,11.38,654.002014,2498,1341,1,1273.6,2149.72,2.71,172.29
10/26/2016,1477440000,104.784,1550,0.01,11.5,657.677979,1734,946,1,1266.6,2136.97,2.92,171.8
10/27/2016,1477526400,104.659,1518,0.01,11.43,678.213989,2031,727,1,1269.5,2144.06,2.56,173.53
10/28/2016,1477612800,101.735,1472,0.01,11.08,688,3030,738,1,1276.8,2132.23,2.65,191.47
10/29/2016,1477699200,85.036,1461,0.01,10.39,690.289001,3665,484,1,1273.1,2129.78,2.7,194.81
10/30/2016,1477785600,76.37,1422,0.01,11.22,714.117981,2886,559,1,1273.1,2129.78,2.7,194.81
10/31/2016,1477872000,81.664,1536,0.01,10.91,702.640015,1013,442,1,1273.1,2129.78,2.7,194.81
11/1/2016,1477958400,73.351,1689,0.01,10.75,701.336975,5504,656,1,1288,2128.68,2.725,195.04
11/2/2016,1478044800,64.719,1497,0.01,10.82,730.065979,774,567,1,1308.2,2109.43,2.44,191.87
11/3/2016,1478131200,61.515,1471,0.01,10.86,742.346008,636,448,1,1303.3,2098.8,2.54,188.96
11/4/2016,1478217600,57.16,1262,0.01,11.13,689.124023,428,319,1,1304.5,2083.79,2.41,190.16
11/5/2016,1478304000,53.005,1358,0.01,11.11,703.525024,465,335,1,1279.4,2100.59,2.74,192.31
11/6/2016,1478390400,51.647,1289,0.01,10.97,703.812012,396,299,1,1279.4,2100.59,2.74,192.31
11/7/2016,1478476800,58.599,1399,0.01,10.9,710.736023,470,331,1,1279.4,2100.59,2.74,192.31
11/8/2016,1478563200,67.264,1476,0.01,10.86,703.088989,535,385,1,1274.5,2129.92,2.63,190
11/9/2016,1478649600,68.501,1484,0.01,10.64,709.825012,559,427,1,1273.5,2131.56,2.52,191.88
11/10/2016,1478736000,62.532,1492,0.01,10.52,722.843994,478,340,1,1266.4,2167.49,2.58,193.16
11/11/2016,1478822400,60.582,1462,0.01,10.29,715.554993,1358,931,1,1224.3,2162.71,2.66,196.75
11/12/2016,1478908800,60.465,1426,0.01,9.96,716.752014,979,451,1,1221.7,2165.64,2.73,192.11
11/13/2016,1478995200,64.651,1468,0.01,10.13,705.195984,1486,638,1,1221.7,2165.64,2.73,192.11
11/14/2016,1479081600,68.109,1576,0.01,10,701.997009,1731,645,1,1221.7,2165.64,2.73,192.11
11/15/2016,1479168000,69.61,1577,0.01,10.22,705.794006,1374,488,1,1224.5,2168.29,2.67,193.1
11/16/2016,1479254400,67.943,1481,0.01,10.01,711.166992,1053,485,1,1223.9,2177.53,2.97,196.48
11/17/2016,1479340800,66.53,1476,0.01,9.95,744.875977,764,325,1,1216.9,2178.61,2.85,197.47
11/18/2016,1479427200,66.438,1514,0.01,9.53,740.705017,730,338,1,1208.7,2186.85,2.81,196.68
11/19/2016,1479513600,71.949,1375,0.01,9.7,751.833008,613,297,1,1209.8,2186.43,2.82,196.93
11/20/2016,1479600000,78.335,1473,0.01,9.57,751.879028,702,532,1,1209.8,2186.43,2.82,196.93
11/21/2016,1479686400,84.45,1537,0.01,9.56,731.265015,740,417,1,1209.8,2186.43,2.82,196.93
11/22/2016,1479772800,81.078,1708,0.01,9.84,739.643005,2692,1551,1,1211.2,2201.56,2.8,198.57
11/23/2016,1479859200,75.589,1950,0.01,9.78,751.741028,439,310,1,1192.4,2198.55,2.75,198.21
11/24/2016,1479945600,68.111,1424,0.01,9.22,744.619995,321,243,1,1181,2206.27,2.8,197.85
11/25/2016,1480032000,65.987,1767,0.01,9.39,740.442017,342,255,1,1181,2206.27,2.8,197.85
11/26/2016,1480118400,69.017,1501,0.02,9.34,741.510986,1022,653,1,1193.8,2210.21,2.93,195.03
11/27/2016,1480204800,65.524,1703,0.02,8.91,735.437012,320,265,1,1193.8,2210.21,2.93,195.03
11/28/2016,1480291200,67.65,1731,0.02,8.67,732.484009,632,457,1,1193.8,2210.21,2.93,195.03
11/29/2016,1480377600,69.01,1692,0.02,8.18,736.328979,1571,797,1,1190.8,2200.76,2.9,195.23
11/30/2016,1480464000,69.284,2209,0.01,8.59,736.283997,578,401,1,1173.9,2204.97,3,194.03
12/1/2016,1480550400,70.31,1407,0.01,8.44,746.046021,586,395,1,1169.4,2200.17,4.4,191.6
12/2/2016,1480636800,71.265,1462,0.01,7.65,757.544983,1701,1038,1,1177.8,2191.12,4.05,191.94
12/3/2016,1480723200,74.253,1404,0,7.9,778.247986,413,315,1,1176.5,2200.65,4.11,195.76
12/4/2016,1480809600,75.672,1403,0,7.54,771.638,460,310,1,1176.5,2200.65,4.11,195.76
12/5/2016,1480896000,73.601,1491,0.01,6.69,773.393982,805,495,1,1176.5,2200.65,4.11,195.76
12/6/2016,1480982400,71.207,1615,0.01,7.61,758.719971,1055,520,1,1170.1,2207.26,4.24,198.57
12/7/2016,1481068800,73.643,1523,0.01,8.35,764.210999,4554,1773,1,1177.5,2210.72,4.23,198.45
12/8/2016,1481155200,76.369,1416,0.17,8.3,768.075989,749,435,1,1172.4,2241.13,3.95,200.98
12/9/2016,1481241600,79.28,1502,0.01,8.52,769.94397,682,388,1,1161.9,2249.73,3.94,200.97
12/10/2016,1481328000,80.985,1428,0.01,8.09,773.02301,1920,934,1,1165.8,2258.83,4.19,201.87
12/11/2016,1481414400,82.938,1681,0.01,8.2,774.752014,812,352,1,1165.8,2258.83,4.19,201.87
12/12/2016,1481500800,80.878,1477,0.01,8.45,770.039978,712,420,1,1165.8,2258.83,4.19,201.87
12/13/2016,1481587200,82.224,1538,0.01,8.4,780.646973,1160,724,1,1159,2263.32,3.53,204.44
